,2004,11.17196954843926,17654
aaaahhh,2006,1.8856180831641267,9
gaul,1998,0.0,14
mrshawty,2010,0.75,32
kelly,2003,6.022394106103549,390
cassettes,1985,0.0,6
survey,1993,0.0,2
nahi,1999,2.9664793948382653,10
offs,2010,0.0,1
starships,2012,0.0,31
gandhi,1989,0.0,11
pornography,2001,9.545214042184236,54
songwriter,2013,1.0,33
gata,2005,1.7677669529663689,8
fliegerstaffel,1984,0.0,15
gaffled,1999,0.0,10
poetical,1995,0.0,14
abercrombie,2001,2.3533936216582085,26
kellz,2007,0.0,15
anesthetics,2015,0.0,17
offa,1997,1.3416407864998738,10
scoring,1990,4.844964830680024,19
gate,2000,8.646893590693063,333
nags,2001,0.0,8
gats,1998,3.740772311093487,151
palanay,2003,0.0,4
untape,2004,0.0,3
gary,1995,13.203534880225574,3
wasteland,1994,4.141255848169731,20
valvevalve,2013,0.2773500981126146,13
dictates,1990,3.362193900727166,23
gunfight,1996,1.7013926184468013,19
gash,2009,0.0,1
upper,2007,4.144915906125534,61
uppep,1995,0.0,4
houssse,1996,0.0,6
gasp,2013,0.0,19
rimes,2008,0.0,2
janae,2005,0.0,11
sugarcoated,2001,2.704771612111494,19
dictated,1995,0.0,7
crowned,2003,9.126100716391107,42
incredible,2003,7.433842124609888,458
showcase,1998,0.0,21
sweeping,2007,4.65088907960287,65
unfog,2004,0.0,22
gars,2004,0.0,9
burstin,1990,0.0,20
leprechauns,2006,5.587684871413403,36
incredibly,2002,0.8783100656536799,35
goddammit,2008,4.940720016932176,56
2008,2014,0.0,10
2006,2004,0.7559289460184544,7
concubines,1994,0.0,2
2007,2003,4.0,10
2004,2004,0.0,18
store,1999,8.753809418265112,987
2003,2004,1.0,10
jewelry,2004,5.725307075109114,326
storm,1997,10.945460648519557,965
toothpick,2010,0.0,5
story,1999,8.889333740896554,2123
brokin,1997,0.0,14
claudia,1993,0.0,2
2012,2010,0.0,9
sorting,1980,0.0,4
esperanza,2000,0.0,26
gaga,2010,1.6723068407118131,118
earthshakin,1980,0.0,4
forgive,1997,9.156392980444172,941
engine,2002,10.346257538117106,333
valleys,1994,7.502380574571933,21
2015,2014,0.0,14
tampa,2000,0.0,5
havinlots,2000,0.0,1
eloquence,1985,3.13581462037113,18
akhiyon,2009,0.0,7
postcard,2004,5.8756965139300315,21
gage,1990,6.100717170956215,32
infested,2000,0.0,4
dinosaur,1994,5.500988053542508,23
sombra,2005,0.0,7
sentir,2011,4.028470110174758,35
mizzove,1981,0.0,11
pleasepleaseplease,1994,0.0,12
cannibals,2000,0.0,14
reservation,2010,0.0,1
couture,2007,0.9258200997725514,14
2020,2009,0.0,7
rabioso,2008,0.0,3
tyrant,1992,0.0,6
satisfy,1993,7.121228320824992,597
miniskirts,1982,0.0,7
weeknd,2014,0.7453559924999299,18
sixpence,1995,0.0,10
hypocrites,2001,4.482288376589473,11
repent,1998,6.816117623652005,37
stops,2001,11.596890045164988,453
faster,1999,9.84899941112187,717
violins,1999,10.279651398598705,73
cosmo,1992,0.0,26
current,1999,9.94308125607273,37
listenin,1997,9.16411417394807,263
whereve,1988,10.08124887835671,19
fasten,2003,10.05194840151235,24
weekly,2003,2.4664414311581235,24
stood,1997,10.161200716450788,644
whoooooa,1980,0.9128709291752769,12
rerock,2013,0.0,13
wickaway,2006,0.5773502691896257,3
brandys,2001,0.0,8
stool,1994,9.917570718438254,67
alfalfa,2006,1.8829377433825436,22
claude,1993,0.0,5
stoop,2008,7.773492424002188,103
amero,1986,0.0,8
snowcovered,2011,0.0,1
underdogs,2006,2.614064523559687,24
gain,2004,9.05721936310268,301
buttnaked,2000,3.781044339371901,54
jaheim,2002,0.0,14
heyyeahyeah,1998,0.3922322702763681,13
tongues,2000,8.252945602093298,90
nellysan,2003,0.32163376045133846,29
gathered,1993,8.951823006244881,37
2001,2003,1.4142135623730951,24
2000,1999,0.0,7
overslept,2014,0.0,12
waive,2004,0.0,9
dabba,2004,8.512965889470843,51
normal,2001,4.52966413135203,112
stone,1997,10.585602770768572,1073
stong,1986,0.9309493362512627,15
transportation,2000,13.478377746103819,36
flawless,2007,5.028570060557234,178
mannie,2005,1.3867504905630728,26
aine,2009,0.0,15
nogood,2002,2.0,17
swizzswizz,2009,0.5547001962252291,13
stony,1993,8.140533931071525,41
offwhite,2009,0.7405316311773545,31
hilary,2000,0.0,2
ayooo,2010,0.0,31
aimi,2003,0.0,4
splitted,2007,0.0,18
hashems,2006,0.0,3
maroon,2014,0.0,8
shoobydoowop,1999,0.7385489458759964,11
hoocies,1996,0.0,6
exwife,2004,0.0,7
unthinkable,2001,5.285092562087301,59
erwhere,2012,0.5976143046671968,14
slirp,2009,0.0,15
drain,1999,9.605911856814888,223
jeremih,2011,0.0,25
reminisce,1999,6.108907430956865,320
sycophants,1991,6.10866511389225,19
fastly,2000,0.6236095644623235,18
stomp,1997,9.086593226869367,272
gymnastics,2011,1.1609591237233643,23
sleepyhead,1987,0.0,12
aint,2001,9.286829505836469,22198
gotcha,2001,6.852078545387295,204
gall,1990,3.72859746076058,41
fugees,2002,4.710676829339516,42
amaazing,2013,0.7337993857053428,13
gale,1999,8.258833654538233,48
waist,2004,7.457343301201113,518
gatlinburg,1980,0.9607689228305228,13
husband,2002,7.0912826993838465,248
unnoticed,1989,0.0,18
stole,2000,10.180967434487643,572
laughing,1997,11.627602209590588,706
ohay,1993,0.0,19
waits,1990,8.598550164711778,231
arenas,2008,5.787292425926688,69
wherere,1982,0.0,6
geisha,2004,9.12414379544733,20
houston,2003,6.302708777266683,203
dabei,1984,0.0,15
game,2000,9.526625347396951,6828
bezzie,2010,0.0,1
walter,1990,3.3638949855315357,19
draft,2009,8.10246875958186,40
wallets,2000,0.6956083436402524,31
slips,1993,10.44323279023843,180
imasinglegirl,2009,0.0,10
spreads,1994,7.760297817881877,45
tammy,2000,7.8058835618921565,88
approach,2001,7.423822377059636,274
heating,2008,2.7274574955888684,41
gals,1998,4.756797099316703,59
manner,1985,8.873378280297937,19
rainmen,2010,0.0,8
amend,2006,0.9607689228305228,13
sandcastles,1993,0.0,20
basketball,1998,9.956803253779938,145
popoff,2013,0.0,1
abusive,2003,0.0,2
plush,2000,3.2210246816812815,56
bedford,1980,0.0,11
amateurs,2008,0.0,5
splittin,2000,8.195342357927236,55
ultimate,1993,6.743388053697347,131
iggys,2014,0.0,1
pugsley,1991,0.8660254037844386,12
inclusive,2014,0.0,13
consultation,1988,0.0,8
tamia,1998,0.0,8
adherence,1985,0.0,15
slime,2008,4.569463863518345,50
turnpike,2001,0.0,10
correct,1997,8.242955096616274,149
verbose,2006,0.0,8
blazettes,2006,0.0,6
threesomes,2012,0.9534625892455924,22
frustration,1993,10.1150613151283,159
reins,2010,4.0,2
aiay,1982,0.5270462766947299,18
effervesecet,2000,0.0,16
threaten,2002,2.6539552107881486,46
sling,2005,6.771075071738508,118
mouthpiece,2014,0.8348471099367218,33
oversleep,2001,1.2909944487358056,12
cosby,2006,10.399175791516226,49
fireman,2013,3.2651212763314845,59
soundcheck,2004,0.0,13
bodies,2000,10.172246598998045,689
decatur,2009,5.286527066142065,114
pluto,2013,0.0,1
johns,1992,8.841191473249896,24
wherell,1998,0.0,5
gause,1985,0.0,2
canines,2004,1.1481209945740989,22
liife,1982,0.816496580927726,21
donde,2001,4.462403329850504,46
sizzling,2013,0.0,22
surround,1996,6.036786071218007,201
bodied,2011,2.4992752572684354,69
philistine,1984,0.0,8
tiptoe,1982,0.0,18
cornelius,2014,0.0,1
annabella,2003,0.0,30
hypocritical,1994,0.7200822998230956,27
sharpen,2012,6.008765526952665,38
woolery,1989,0.0,4
sharper,2000,10.626225419530053,84
wrinkled,2010,0.0,8
brunettes,2002,1.2060453783110545,11
nnnname,2010,0.0,15
offensed,2011,0.0,6
mammoth,2002,0.0,6
bidin,2008,0.0,4
tamin,1999,0.0,24
tearsoaked,2012,0.0,18
product,2003,4.296415211949304,98
doner,2003,0.0,13
dones,1997,0.7867957924694432,21
removin,2005,1.0,22
account,2002,7.945804079458277,162
drippedydropped,1992,0.0,14
produce,1997,3.24037034920393,134
jammy,1990,2.9836955314492535,41
controlar,2006,0.0,4
gabe,2011,0.4714045207910317,27
carved,1998,8.208407443341583,127
minutewait,1989,0.0,4
accusing,1999,10.193293177695402,62
pristine,2002,9.87829161147262,31
tamed,1996,12.450687043016432,102
stove,2006,9.473259579406845,136
hoall,1998,0.3922322702763681,13
ahowlin,1980,0.0,8
sweetened,1984,2.958039891549808,20
sugarpie,1990,6.959705453537527,16
stout,2006,8.0,22
miserable,2005,6.980414778234204,84
waint,2007,0.0,9
hostility,1997,0.0,11
rubiks,1998,8.228869042236953,21
superstitious,2003,10.014275524755362,21
mushed,2009,0.0,11
firework,2010,0.9486832980505138,40
sharpie,2009,0.0,11
hypocritic,2005,0.0,5
beatles,2001,12.03767670181246,106
theory,2000,9.451389692700628,73
gack,2004,0.0,8
trojans,1985,0.0,11
listened,2000,9.270023372857985,210
cantcant,2010,1.1726039399558574,40
girlsay,1987,0.0,12
datsun,2005,0.6666666666666666,36
listener,1997,10.51189802081432,28
barstool,1981,0.0,14
yizzear,1993,0.7977240352174656,11
possibilitiesohh,2006,0.0,1
202s,2001,0.0,9
phelps,1996,0.0,12
tames,2005,7.987490219086343,10
sublime,1989,6.188944199379269,33
jeweler,2008,2.421855614066333,52
kimbo,2009,0.0,9
aids,2002,10.589544916494832,65
electrical,2005,0.0,25
skillet,2010,0.0,8
whoawhoaawhaooaaa,1986,0.0,3
roscoe,2003,7.874984737469948,65
removed,1998,12.32126451798004,59
frustrating,1984,0.0,3
solider,2012,0.0,2
mannnn,2007,0.5303300858899106,32
sightless,1983,0.0,8
confusions,2001,0.0,1
osaka,2004,0.0,2
caicos,2013,0.0,5
someones,1993,10.519402865400279,453
ballys,1996,0.0,2
yoohoo,2006,0.0,11
umteen,2004,0.0,29
donor,2002,2.7136021011998723,11
spouse,1999,0.0,4
hangout,1998,6.864765108872991,32
yankee,2001,9.351747024689724,145
combed,1987,7.992343274685351,49
nazi,2009,4.24735211631906,25
deadhead,1984,0.7905694150420949,16
composed,2004,8.054501846793507,16
fantasia,1996,5.1478150704935,26
drats,1992,0.0,14
journey,1999,10.17978271823501,336
grabs,1997,6.79308968111936,89
mockingbird,2005,0.0,14
brbreak,2005,0.0,1
grace,1998,9.3939672993694,592
bloodstains,1997,3.9916579679793878,15
eavesdroppin,2014,0.0,10
nays,2011,0.3779644730092272,14
baptized,2000,8.709136386793675,53
cheesier,2010,0.0,4
donny,1997,0.8451542547285166,35
killl,2010,0.0,1
donna,1997,6.259469017492808,105
jamin,2003,0.9258200997725514,21
prescription,2004,8.995958688615278,55
alguien,2000,0.0,16
jamie,2010,0.3535533905932738,8
donni,1997,0.816496580927726,3
donne,1982,0.0,16
killa,2002,7.224956747275377,185
devastatin,1988,0.8528028654224418,11
oppression,1990,2.412090756622109,11
tempted,1992,8.160225837210984,56
yuppies,1998,6.931810730249348,20
fierce,2003,7.10825384516287,55
bodily,1990,5.830951894845301,8
outskirts,2003,7.961132433870801,108
grade,2002,10.12912812838407,262
fabrics,1996,1.6870547845739468,39
kills,2005,7.852959029387673,290
slide,1998,8.44723790483368,1141
donmt,1984,0.0,2
oglb,1994,0.0,15
buhlieve,2013,0.0,4
elan,2001,0.0,27
vowels,2009,1.6774842736586513,43
plump,2001,4.969909455915671,20
grady,2006,0.5388159060803247,31
attractions,1998,4.028742884668769,13
humming,2001,12.799739580684184,36
rinse,2011,0.7559289460184544,7
slick,2001,8.343662721893043,407
pilgrims,2008,0.3651483716701107,15
slice,1998,11.314483808802288,171
tweets,2014,0.0,1
cancer,1998,5.280151512977634,50
conspiracy,2010,3.1415864173043695,23
getaway,2002,9.454257174596227,94
cancel,2007,2.847304489713536,56
slurpees,1999,0.0,6
rematch,2013,0.0,6
yankin,2013,0.4264014327112209,22
laffy,2005,0.7385489458759964,22
nearer,1989,10.429457555676631,53
heheheheheheee,1987,0.0,13
toughest,1994,7.606649138162685,72
laurents,1988,0.0,7
socalled,2000,4.337992832887327,22
nation,1995,8.97881755127949,407
james,2000,10.391055094360052,385
cybertron,2009,0.0,31
continually,2004,0.8451542547285166,21
beerthirtys,2003,0.2672612419124244,14
phoned,1997,6.326750965367435,36
shopping,2006,6.18607122523233,329
reunion,1993,8.331041351475816,32
intuitive,1999,12.203995247458924,32
possition,1986,0.0,9
nostalgias,2013,0.4662524041201569,23
ungli,2009,0.0,7
phoney,1998,6.126357650718421,62
obitoby,1997,0.0,14
repear,1991,0.0,12
chingaling,2003,0.6782329983125268,50
signal,1994,8.971415795172076,146
repeat,1994,9.641885932928167,1234
optimistic,2003,0.565685424949238,25
phones,2005,6.2715254324605905,256
peligro,1982,0.5345224838248488,7
reminence,1994,0.0,15
sharpay,2006,0.9128709291752769,6
draws,1999,7.024625315612376,194
drawl,2005,6.214596698194672,66
drawn,2000,10.889995408630805,250
presets,2008,0.0,3
separate,1998,10.309680908073137,563
cleaning,2006,9.872827724250397,55
suggestin,2000,0.0,4
thirtyfour,2004,0.0,29
jjjust,2008,0.8885233166386386,38
medicines,1991,0.0,3
ityeah,1985,0.0,2
devilhe,1994,0.0,2
cancao,1990,0.0,3
aftershave,2013,0.2773500981126146,13
6322135,1991,0.0,2
fooled,1991,8.981613872523248,245
caprichos,2010,0.0,1
pluck,2007,5.70087712549569,66
drama,2004,5.325266717119961,756
jambo,1989,6.859943405700354,34
city,1999,10.743703494803158,3453
describe,2000,8.569902183993902,273
bedrash,2010,0.0,15
footsteps,1999,9.058632541913363,187
arkansas,1994,4.533400946081323,29
wendals,1993,0.0,22
perduin,1993,0.0,2
neutered,2008,0.0,9
lugers,2003,2.0,2
ahoo,1984,1.8257418583505538,24
ahoh,2008,0.816496580927726,9
nosedive,1993,0.0,6
bowbow,2014,0.0,1
cite,2000,0.9428090415820634,18
present,1999,10.584640541115007,260
cheesing,2003,0.5619514869490163,19
woozie,2005,0.916515138991168,25
impatient,1998,9.46637443258818,98
cita,1984,0.408248290463863,18
wapshpshpsh,1993,0.5222329678670935,11
costa,2002,6.006940430313366,48
temptations,1986,7.2701131665570005,55
fatyeeeaaa,1993,0.0,4
drake,2010,6.140611774954618,239
dallas,1999,9.819685815146874,122
coocoo,2002,4.424581683834425,26
donut,1995,8.632011811100396,43
dadada,1993,0.0,8
plugging,2014,0.0,1
embalmin,1994,0.0,1
costs,2000,6.082762530298219,44
delight,1986,3.590744020805552,122
beyonces,2003,0.8230548917531015,31
ryansteve,1999,0.0,5
treetops,1980,0.0,2
partnerships,1980,0.0,4
eightish,2001,0.0,10
biplanes,1980,0.0,8
usherraymond,1998,0.0,23
klingon,2006,0.5547001962252291,13
resists,1984,0.3535533905932738,8
ladidadi,2003,0.9013878188659973,16
pyramid,1993,2.041241452319315,6
signed,2003,7.227819817230146,232
rinks,2002,0.9074852129730301,17
thirtythree,1989,5.645794895318107,24
deville,1999,0.7483314773547883,25
mmmhmmhmmmmmhmm,1994,0.28867513459481287,12
moaning,1999,12.367269993357775,79
kannst,1986,0.0,9
magenta,1997,0.0,33
sasha,2004,0.0,18
tantrums,2001,0.0,9
plugs,2012,0.0,13
hbomb,1989,0.5590169943749475,16
smitten,1992,0.0,9
worldly,2003,13.483608282195545,26
awear,2007,0.0,11
ziploc,2013,0.0,1
pharaohs,1989,6.507687761409578,20
combat,1988,9.42542888559557,31
rings,1996,9.176009619784239,944
ahuh,2000,0.0,6
winking,1991,10.390454199001045,52
systems,1996,9.278168762445292,154
kilos,2006,5.988494716163423,29
faithful,2001,9.306809243356184,527
wornout,2005,10.192016139236443,57
sinatra,2005,10.656398243750642,68
vigor,1997,0.0,18
vowed,1997,3.0401355631656037,33
loverfriend,1992,0.0,10
kwai,1989,0.5590169943749475,16
nockin,2000,0.0,2
pathetic,1997,7.120738587589555,61
softest,1998,0.0,16
flapjacks,2007,0.0,5
kilol,1991,0.6454972243679028,12
reject,1990,1.632993161855452,27
medications,2014,0.0,1
wading,1984,0.0,12
hoochie,1996,6.236336415868847,37
specific,2004,2.340568492816482,23
signin,2006,6.061512639916787,62
intuition,2002,3.93476212002409,85
reunite,2001,0.8094272134003795,29
kittens,2003,0.0,11
selfabuse,1983,0.7844645405527362,13
unrestricted,2000,0.0,10
ringo,2003,0.0,26
dancefloor,2009,2.7696990588712573,73
nearly,1989,8.930477291698034,219
ringa,1994,0.0,6
peepingtom,1986,0.5477225575051661,10
ideals,1987,2.0,24
tttttease,1985,0.0,9
outofyo,2008,0.7385489458759964,11
drank,2004,7.56365265354079,656
gauge,1997,3.6784847423905402,32
supersonic,2005,6.655507091716402,142
bunnies,2002,4.643379761526737,41
lovestruck,2011,0.0,1
enemigo,2014,0.0,4
ecstas,1995,0.8075728530872482,23
manjackin,2007,0.0,15
byebye,1998,6.233028906611082,154
doesnt,1998,10.657312145935848,3263
gatti,2011,0.0,1
passengers,2003,9.34493814064379,61
nailed,1982,0.0,27
poppie,1998,0.0,1
thanks,2000,8.875693841974869,680
crushin,1999,0.45883146774112354,19
dinosaurs,2008,0.0,14
dooks,1993,0.0,5
right,1998,10.100969547465063,29237
mosquitoes,1996,0.6666666666666666,27
samuel,2014,0.0,4
marie,1992,8.618496447331067,79
spaceship,2009,4.057131678947266,63
unloved,1990,0.0,10
maria,1995,6.213589594765164,46
poppin,2006,5.551742745060453,1364
homepage,2006,0.5547001962252291,13
junction,1987,5.916079783099616,21
ffireman,2005,0.7905694150420949,8
native,1988,4.991482106250736,47
sweetie,1997,5.27100608561963,97
towels,2002,8.241718626956754,81
sweetly,1999,9.845049517397056,40
enemies,2004,8.618330370469579,283
warned,2000,6.073361036997083,70
fazed,2008,0.0,14
carrerra,2004,0.9428090415820634,18
quarterbacks,1986,0.0,2
daring,1986,0.0,8
befell,1999,0.0,4
scroop,1991,0.0,7
longing,1991,9.591228631758637,360
stockin,1994,4.833112284954112,39
tenderized,2003,0.0,12
breathin,1998,7.714606374608591,231
chitchat,2010,0.0,14
devestatin,1991,0.0,2
oman,1997,0.816496580927726,3
journalists,2003,0.0,10
lacing,2006,0.0,1
babyyyy,2011,0.0,15
ballet,2003,6.162911769730399,54
baller,2000,4.763853536595632,193
gdgd,1985,0.0,15
marcy,2005,0.0,20
grungy,2012,0.9400643223910575,43
thangz,2000,0.0,3
whistling,1997,8.65436070334912,49
wiseguy,1999,2.866057521105554,42
bubblegum,2005,4.596632708631887,62
ventured,1995,0.0,18
march,2001,8.389419106301489,102
wilzay,1981,0.0,11
powerball,2015,0.0,8
ajax,1981,0.0,3
popped,2003,6.135377506140689,210
thangs,2001,5.244773880847914,392
souped,1995,0.0,14
gemini,1995,7.452010972379706,77
fourwheel,1995,9.891073416638527,36
jangly,1996,0.8819171036881969,9
popper,2006,8.539042934503149,59
ghetto,2000,5.5996353479967205,1048
ajar,2007,0.674199862463242,22
mardi,2006,6.6140579610300065,118
girlie,1993,2.309401076758503,24
ghetty,2010,0.0,1
streetto,2007,0.0,1
particularly,1999,0.0,7
maestro,1997,0.0,14
lavall,1997,0.0,12
zoooom,2009,0.0,31
freezedried,2001,0.47380354147934284,49
jangle,1994,10.583005244258363,18
kwon,2004,0.0,28
golddigger,2010,0.8251369970070347,47
lager,1997,0.7191949522280763,29
texas,2001,5.8996896552419615,284
illzaint,1981,0.0,11
goodrum,1984,0.0,8
haulin,2010,0.0,1
remarks,1986,8.504900548115382,15
scientists,1999,0.0,4
unforgiven,1992,0.0,6
yappin,2005,1.9407902170679516,30
kianna,2006,0.8509629433967631,29
shelby,2010,0.0,1
universal,2002,3.844187531556932,72
glorify,1989,0.0,1
breathes,1988,5.345818719127855,90
freeyeah,1999,0.0,14
garments,2004,4.594251065967429,28
keeps,1996,9.493053705385764,2651
booking,2013,0.0,14
laboratory,1983,0.0,6
ballas,2003,3.632241982327419,88
gator,2008,4.779608790913201,103
timefor,1992,0.0,1
cupids,2005,4.58257569495584,48
trucker,2008,6.262764742685312,54
ballad,2008,4.872930796292366,55
prominent,2014,0.5956833971812706,31
numbnumbnuhnuhnuhnumb,2010,0.806225774829855,20
daisy,2002,7.68027777275449,150
benzino,2005,0.0,5
memorys,1999,8.784783081733062,29
extermination,2000,0.0,2
supermodel,2003,3.540044476220182,47
donating,2012,0.9400643223910575,43
influenced,2011,2.972092416687835,24
eighteenth,2004,0.0,8
mezzanine,2012,0.9400643223910575,43
overbored,1991,0.8944271909999159,20
girlls,2001,0.0,12
breathed,2001,6.921713108728977,89
mislaid,1983,0.0,15
mountin,1993,0.0,3
aaaaaah,1991,0.0,14
yayoure,1982,0.0,2
session,2000,6.307092179816772,68
cartate,2009,0.0,7
monifah,1998,0.4662524041201569,23
dooby,1994,9.776923610938036,34
shakeshakeshake,1993,0.0,14
voted,1989,0.0,13
eazyest,1993,0.0,18
eightyfive,2002,2.260776661041756,18
enzo,2007,0.0,5
cancun,2002,7.107053122190142,49
weighing,1999,9.298415258300173,76
europe,2001,11.41699724476434,23
perpendicular,2001,0.0,9
abominabolhoe,2001,0.0,9
tablecloths,2009,0.0,6
freezing,1988,5.335611492603261,64
supras,2011,0.0,1
inarticulate,2006,0.0,1
reappeared,2006,0.0,2
september,1999,8.44896443358593,200
whupp,2003,0.6504436355879909,26
girloh,1980,0.0,5
pollution,2003,11.768950536106075,61
websites,2006,0.5547001962252291,13
fserious,2003,0.0,14
diploma,2001,6.8824720161168536,19
cigar,2001,5.6759330700966,74
guitar,1999,11.096520552028096,708
meditative,1982,0.0,5
freeway,2000,8.45405668186376,242
martyr,2003,13.48778909033851,88
shuter,2013,0.0,2
marks,2000,6.7769467534628065,137
envy,1996,6.836760455971696,201
cochise,1996,0.0,13
bullcrap,1996,0.0,11
crushes,2002,8.333333333333334,9
crusher,1998,3.67719174512763,23
jokechoke,1994,0.0,2
enuogh,1987,0.8944271909999159,5
ajjj,1989,0.0,4
duress,2002,0.7905694150420949,24
marky,1991,0.23570226039551584,18
manolo,2002,0.7687061147858074,22
scanner,1995,0.0,7
prudential,1994,0.0,2
downgoin,2010,0.0,31
crushed,2001,6.997071987155958,122
estara,1990,0.0,3
puzzling,2005,0.0,20
mario,1998,5.312459150169742,81
benzito,1998,0.0,23
ponerse,1993,0.0,18
investment,1995,5.634713834792322,12
fretting,1995,0.0,7
maris,2000,0.0,2
allows,2003,0.0,10
conceited,2009,4.194012826606947,39
caramel,2005,5.803810000880093,114
drilly,2001,2.9848100289785457,22
pantry,2015,0.0,15
problem,2001,8.581628718631164,1434
bottle,2005,8.417608782041718,1279
daily,2000,7.818163141791093,283
ballin,2006,5.300686920691262,699
stashboxs,2003,0.5773502691896257,12
superstition,1988,0.4472135954999579,25
vibealacious,2001,0.0,14
hahahahahaha,2008,0.0,1
tigers,1997,8.467131018964317,26
velvet,1996,10.519240075438239,272
corazon,2001,11.497986941360809,54
estate,1989,7.206478566771245,30
unhuh,2009,0.0,15
gated,2015,0.0,24
reindeers,2011,0.4472135954999579,5
stuttering,2001,0.0,24
becuase,2002,2.8284271247461903,3
drywall,2010,0.3713906763541037,29
blowbyblow,1988,0.0,3
impulsive,1990,0.5940885257860046,17
lebron,2012,2.118347223186792,119
puthala,2003,0.0,4
feedback,2005,6.832490529028803,41
candle,1993,8.665055620603113,577
knuckleheads,1994,10.291003930849598,21
hustla,2003,4.978286184354344,120
jones,2002,6.454074698506653,374
doozy,2012,3.4751867686389284,26
hustle,2001,9.121634202615,475
mohicansll,1999,0.0,13
hibernate,2013,0.0,1
hysterical,1986,2.731581677625339,26
scannin,1999,0.0,13
haystack,2008,10.492233152276931,46
schnickens,1993,0.0,5
bottom,2003,8.33043974920258,1431
tanisha,1997,0.0,9
linens,2001,2.516611478423583,21
meditation,2006,2.2938842084780044,42
resuscitate,2010,0.0,1
peephole,2004,9.513148795220223,24
suburbias,1982,0.0,12
botton,1999,0.0,16
slain,2004,2.0,10
ggggggunit,2004,0.0,7
olor,2014,0.0,24
lingers,2000,7.524586565724035,134
restrain,1995,2.461237962427101,52
goatee,1998,0.0,9
capers,1996,9.603920767980496,34
veux,2009,0.8911327886790068,34
upstream,2001,0.0,8
igloo,2010,1.0992421631894098,24
rougher,1988,6.043700504614179,19
lingere,2004,0.0,6
ballard,1997,0.0,6
vuelvas,1998,6.054514254433865,35
veve,1998,0.8660254037844386,32
youfeelin,1999,0.0,17
citizen,1987,0.0,8
burbs,2003,5.08000508000762,31
bumming,1999,0.816496580927726,12
visage,1986,4.067610422035836,22
roughed,1998,0.8944271909999159,10
admit,2001,9.094911057160195,1373
gatas,2005,0.0,7
affections,1985,3.3507122716331117,22
basket,1996,10.460811222298748,35
youbaby,1993,0.9701425001453319,17
marnier,2008,1.0,21
reflect,2001,12.526933009835703,79
evilist,2011,0.0,16
jonin,2003,5.490251100164468,28
germans,2000,0.0,2
lantern,1998,0.0,10
ignorant,2006,8.887423775755437,73
germany,1994,11.989938310502485,29
junkyard,1998,0.0,14
vaccinations,2008,0.0,8
vest,1998,7.202549016061406,146
taser,2008,0.0,6
evermore,1984,1.0,24
vets,1987,2.2274511131646553,26
veto,1993,0.0,26
negritas,2008,0.0,8
bentcha,2003,0.0,6
huston,2003,0.0,2
several,2005,5.539195998309891,104
gallantly,1995,4.932882862316247,12
communism,1985,0.0,2
steelers,1980,0.0,10
ak47,2001,5.732115042211108,42
communist,1997,6.134848297746541,44
splendor,1983,0.0,13
slams,2005,0.0,9
enseame,2015,0.0,2
rikers,2014,0.0,12
teenage,2006,9.551084456003638,224
leaving,1997,10.838101907562312,2349
heartbreak,1994,10.307475327113211,336
aire,2000,0.0,16
duceduce,1999,0.0,11
verb,1996,1.0,35
vera,2000,4.087283003774167,17
vinyl,2006,2.6043441968472933,23
sland,1993,0.0,19
overreacting,1997,0.8660254037844386,4
giddyup,1999,3.0516389039334255,16
vern,1998,0.0,21
slang,2004,7.250834653652169,315
roughin,2013,0.7302967433402214,15
stabbin,1984,5.916079783099616,14
community,2001,4.971921157862421,25
aisi,2009,0.0,7
steeleto,2003,0.0,16
myth,1994,5.387139927247545,47
vert,2012,0.0,13
vers,1995,0.0,8
airs,1994,7.4916620318858484,48
cashier,2008,2.309401076758503,15
very,1995,8.851450549556038,3099
doors,2001,9.70289989429642,1299
kissed,2000,9.65289858946271,891
certificate,2010,0.0,15
fragance,2007,0.28867513459481287,12
dianes,1982,0.0,18
lineup,2005,2.449489742783178,35
exchange,1999,9.358858653389186,102
toweve,1986,0.0,14
tasin,2010,0.0,2
mumbling,1991,6.033994606319341,22
phunk,2005,0.0,25
elite,2012,0.0,5
slammed,2008,6.054809186565196,56
misconception,2001,0.0,1
rogaine,2006,0.2773500981126146,13
overseas,2004,6.804086822217712,159
slaps,1987,0.9309493362512627,15
memoria,1992,0.0,6
lyricsandsongscom,1984,0.0,3
ifif,2012,0.6324555320336759,10
slammer,2001,2.1674119171501878,43
kisses,1998,10.079499564730872,976
offblack,2013,0.7302967433402214,15
jangles,1985,0.6546536707079771,14
superstitions,1991,7.538472751729718,35
filipino,1996,0.0,2
tchofftchofftchoffotchoffotchoff,2013,0.0,9
towers,2002,4.611755921872582,82
rigby,1989,0.7977240352174656,11
mephistopheles,2014,0.0,16
unfaithfully,1996,0.5916079783099616,20
beauties,1982,2.6457513110645907,23
slash,2004,3.1622776601683795,65
myps,1996,0.0,11
mamamamamarry,1982,0.0,10
vent,2009,0.0,1
legislation,2000,0.0,2
hauled,2015,0.0,1
parliaments,2014,0.0,1
tasha,2002,7.987205678173972,44
evenin,1998,7.497263182247279,201
vene,2010,0.0,9
iffy,2004,2.1213203435596424,48
hauler,2009,0.0,5
skyline,1997,6.59442844274517,37
insincere,2000,5.8573962567928515,110
stabbed,1995,6.946221994724902,48
slate,2007,1.4288690166235205,24
estaba,1990,0.0,15
