Song,Actual,TF-IDF,TF-IDF Error,Custom,Custom Err, ,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Angel,1999,2006,7,1980,19, ,0.046929296450207075,1.5390885562429292E-4,0.07785010919362575,2.764529055088374E-4,1.3086140146766404E-5,3.959992861405123,2.321700389475452E-4,0.12808100658055524,1.046486180311075,1.9428230536722875,36.50934336018057,44.99240929710604,32.98421848506415,51.338419354041086,25.70208890731422,39.12189027420888,18.621371129891287,31.638921423696686,47.90869111273094,13.809804044684443,21.896815434203056,49.983021034082284,28.496443941424456,32.24904089446104,64.93344870140929,31.73544230654673,70.67613683954873,19.563673618850014,41.6237306837593,42.80140041793038,45.39359860057101,53.510134225861684,46.138486114480685,51.023863965016055,31.621140249879538,20.412927986934484,
Angel,2001,2003,2,2000,1, ,0.8472949430569529,2.6211547422304454E-15,0.8784752210736813,0.8029990005709461,0.9720597337124202,0.01015399984252482,0.0014740390896942443,0.011748307888777572,0.018129674114185233,6.153242146137862,42.0129064641314,29.33590316926317,17.318564756644754,33.73084922420847,25.389662767581793,29.264681127903117,22.023240809169362,50.99254761963325,67.84344724588277,26.830532497666866,60.08014097956986,23.875751179022473,51.47538683458366,97.14310517614662,91.05930431450273,63.692350915301155,66.49724309248573,63.18592265469556,30.771913506358402,36.38565542686491,41.17156954893391,58.58342789241127,20.878060153030226,35.56858611897361,17.356465343105228,10.177878314440811,
Angel Baby,1992,1994,2,1994,2, ,0.00146654066003781,0.4370869655618553,0.006461931931049268,6.157032368773888E-6,1.829875865266797E-11,0.0076305593192415345,0.9017662461666602,0.006175324173039172,1.9791612598537451,5.13874404858583,19.71296082730144,20.735540129946155,25.91190807963312,12.824169467506692,44.980147629177566,15.974777277485703,11.943807878899266,30.700997643975835,36.859605564215144,11.565585764290827,19.091483870161678,26.53938477596003,27.6896847915721,32.73247887973665,34.67508287924212,34.270342938735936,30.755518300358567,22.16511869407842,15.080872916661063,16.92458523607836,23.63044120174261,28.643812135473087,17.756628900652156,17.045290592990604,13.01724097957372,7.8800993716250884,
Angel Eyes,2012,2003,9,1980,32, ,1.0418431534264346E-9,2.068011644628962E-5,0.0,5.6067357446670174E-5,0.8135624153609157,0.6772786873148164,0.0,0.667775421789369,1.3765835432551976,5.522599935664722,23.09030841937938,13.831583086847278,6.597396712899609,40.566066613479464,12.086504368414763,10.396183247542652,14.778330133807016,14.658179032307814,60.69270875678061,12.497151278003214,23.674527780214408,20.714861100751534,37.647575205817674,69.25091582093133,63.67687509948971,37.6683960522312,65.69324895235151,53.444487758074956,37.27740752037874,59.912013196615774,47.495943614465574,58.731108917510625,29.838054304270308,54.86054960845923,28.685844596425476,13.410517045780047,
Angel Of Mine,1999,2004,5,2012,13, ,4.87951106305775E-11,4.0079278241794666E-9,1.0285574204785744E-19,1.7799362787391605E-6,0.25758773490071346,0.0032127905366540884,0.0,0.4776618662636893,0.816564567739654,1.5021944388812072,14.41178655413757,34.27978159569324,24.36825615396072,22.616185155727813,7.288015873680864,12.779439178584784,6.087096029438989,24.43254056665071,61.82401457983835,15.503978584698157,33.17307157927221,34.26863114959909,39.89416510692379,47.86830855513972,71.06574244403998,53.82309544062219,65.85496978024909,43.07253024173126,39.090079886985905,43.40607755342077,39.55524624386268,39.0128368103382,48.185945312227325,32.16832919604534,10.6914196258538,10.133793344545674,
Angry All The Time,2001,2004,3,1980,21, ,0.001466540494147225,0.22934593496215755,0.1776312907162462,0.24656996145514218,3.1691966792795705E-15,0.644477596049742,1.2218256910278562,1.1636394855953331,0.6772120922487936,2.913517086443072,10.267632569457676,20.606869211863774,29.743247950931384,23.766131346210937,11.072420035128339,25.060487211231568,29.428609542441322,29.49983335245776,70.66582541954965,8.716690414883368,40.6657572013635,47.71924572685533,55.39039449784787,62.316211087452324,97.2766078930882,52.269504269089886,80.30118076637415,51.25700250095882,28.126200317943926,47.707148577415985,41.468120882178894,49.84798766723208,27.407526671704947,21.862014741123485,11.693078643244014,5.253675665689386,
Animal,2010,2011,1,1980,30, ,2.2338089493644634E-25,1.1792369158790614E-14,9.425548414204861E-4,0.5789531194919978,1.3054920513527332E-9,0.012215106490517892,0.11647061875847456,0.2680403601229802,1.6797944805197764,0.42199013239782285,16.964181161117573,56.69292612970452,24.267588431545356,18.374904567191628,0.0,8.691189033335416,7.6776838863838,22.248175092784198,35.652610063882875,2.6054604240748573,21.72732719384304,19.522398185190003,15.420172711077672,24.644974268745028,42.87870572165365,53.75812650378198,42.2249994103429,24.086052521570107,27.27567091364432,34.277004305862214,36.03711436609896,69.54288299087378,18.37081247411158,40.23101135822781,20.55951513048013,8.129887193555108,
Animals,2014,2011,3,2002,12, ,0.023464647906355343,1.5519234760225543E-5,0.0467100421426741,0.8910628295307067,1.258880744333219E-12,0.1150588654043365,3.73357339986348E-9,0.01723873236524645,2.957282912288042,2.234846851366391,16.53256695812569,22.296311986440017,13.112581606452093,13.439103815066128,6.154403002065731,12.328084267178427,17.18283819735799,24.056825957209444,49.69557914918348,3.5551030628402565,15.40842431077019,32.142291524674334,53.69895844131662,43.060643646047154,51.43476881408829,58.57535481941603,46.859210485039995,42.35688950489196,30.412100724289054,46.01491358072639,45.30716999093579,68.46504332187502,36.992125595298745,53.25325466524422,32.479516962251374,5.967750965429782,
Animals,2014,2005,9,1980,34, ,0.0,0.0,0.0,0.0,1.2591802727377182,0.4274059892803774,0.0,0.0,0.0,0.0,1.2349288632165385,1.543661079020673,0.0,0.0,0.0,0.0,0.0,0.0,2.356670796108126,0.0,3.933299477523069,0.0,2.749449262126147,3.535006194162189,0.7123433154672956,8.51663405062379,0.49864032082710685,5.899949216284604,0.4274059892803773,0.9261966474124038,3.142227728144168,7.196608113125682,1.080562755314471,1.3892949711186058,0.0,0.0,
Anniversary,1993,2004,11,2004,11, ,1.0393394541230792E-13,0.24173640684105366,2.1742865480853263E-6,5.5593374865834596E-5,0.25775658349462466,1.190732829171357,3.252899184394959,2.0823381808338053,3.4658126807418856,0.2369184283246739,27.810184947089333,11.178171942983191,9.743649817686077,13.793446705953608,6.9762070501119275,14.15315289528785,10.801037427776135,27.19089421875763,31.270236027266844,19.015105986350278,13.69632400881203,25.776337846602203,32.874654443765074,39.08303610145755,93.61632984789306,38.74091664380934,47.29991362411998,48.32969973546365,27.241843785123386,30.89669666900675,18.267867447788785,51.08497242277608,12.905201239274646,13.086394650066385,18.77742522721132,15.838472553255164,
Anonymous,2007,2004,3,1990,17, ,0.0,2.0222981004127676E-6,7.81631618287173E-22,1.3509318781717075E-5,0.0,0.008170058937155812,0.6882285099560242,0.0034958595717544862,1.2293964133491235,0.2775431656305602,59.30538727233968,42.22673716494887,17.07884972607653,17.262419964670393,20.49726638872915,40.88482634068459,27.67798883609337,46.976166388803364,70.89483343769754,22.5318944071998,27.23610581644121,39.41860286097227,65.13472779867881,64.4786125159962,93.25104031116663,64.37204829385672,90.23308179084542,67.83126276187565,72.73834232647134,55.39469503623206,40.59269263702876,53.81911495172149,48.402111585293994,56.832675975133,31.695479029407636,13.93234309354986,
Another Day In Paradise,1990,2003,13,1980,10, ,3.910645375723337E-4,0.4370869899048203,0.0014064365995497743,0.044434621330854525,0.20150253743064783,0.5000645660369691,0.043455561695924225,0.6613666374838013,2.099579323279358,2.144921296848028,21.179912789417273,14.951005222879973,3.04615858196369,7.831127966975021,7.699293339722615,8.630221930905009,16.38899122336173,17.503556922651335,31.456266358182877,16.61021224675634,19.834521044689488,37.05873477757982,36.79594116272376,69.50440287853668,57.04659469038367,20.022568674561523,45.32823542604511,38.827706400306035,23.909979228942593,26.95749024112486,26.364897864254683,35.25249444855248,38.19607653471107,45.86865064492942,14.014361190293688,9.647233416167222,
Another Dumb Blonde,2000,2004,4,1985,15, ,0.0,3.610401709612054E-6,2.5653244362518584E-17,0.008655804405010969,0.525689226721512,0.010339036411071298,1.0787498398977573,0.6594443257500169,3.5208113950218705,0.6623096216106148,20.233664935066997,18.56010351313315,21.204227751764858,20.929353657130857,10.812550860746294,13.033900191939551,24.48662883475315,13.231610780811328,41.436642808349134,11.146411998395898,30.448432583298477,50.98833640952148,50.40667631610679,69.05562159115618,86.50441865759889,64.84019433920828,66.8213695582226,65.74590701135065,30.025798837746496,20.00471267401956,26.768858851264834,53.28501717709504,20.10458776192145,32.22614332415124,15.717332081417162,18.958651067967256,
Another Night,1994,1998,4,1980,14, ,1.3751150315947723E-11,4.6291710119295243E-10,4.072655188882234E-13,2.8974232768585023E-5,0.5256892751424612,0.02416137190346893,5.569691599118728E-6,0.6646085395034975,2.3736246541134856,1.091239096313904,24.48441491705144,30.358053678388693,20.82545311457222,25.69250663573561,8.628970281000127,22.431834268069025,13.093433012618277,18.542427123365663,35.83639928118197,6.523141428352505,12.33675454054372,13.60082527404026,28.560675634470016,21.85533431801433,30.232092845331252,24.942443370856772,34.122948675021604,19.041315534851645,8.91694254168374,14.757917796746607,18.948736819559308,20.93570242067121,14.029310911184607,10.704022583812446,7.430723400862419,0.0,
Another Sad Love Song,1993,2004,11,1980,13, ,3.4648467637172675E-7,2.4994509240540885E-5,0.0439705068782851,0.0028439827810505026,2.537949230125609E-9,3.1682351390918706,2.124668731353274E-5,0.14179762953894956,2.3685822603798354,6.983135853495746,28.799178988274836,26.697513926496654,10.489108134652852,30.677983503937984,29.506158093608256,41.589291905633665,24.18878204934515,28.949613377878524,48.699293599017714,9.657875665409401,27.380155740871515,37.41845528042778,49.77901710986482,53.749319586342125,70.06941923215714,63.138677037371274,59.548982216748676,40.94962679579857,22.90382821641665,44.284190453025936,39.12326943239521,55.06476254989443,22.550512273457272,17.36067944763079,12.759923115170587,12.875181253553105,
Antidote,2015,2006,9,1998,17, ,3.63690900599304E-16,1.813922476172751E-13,5.374355155666358E-6,1.2382689122757522E-7,0.36798245539942553,0.013538662591858128,0.0,0.5709043196639787,1.0102927492989588,3.4677295011750866,18.45422762830838,16.651780050862605,30.310554119305962,74.45861286973464,25.553508509791737,24.787964094995647,40.41356819966673,53.35725174324899,134.8976611979097,52.81670768674844,24.094533965094655,94.92114298202009,96.17741367397706,131.11038499613548,143.55470080133603,145.2488498904743,174.16196719794814,108.97329357510061,58.0457701391505,107.94007461363663,69.76418338215191,113.92970118383734,50.28309556472165,80.99686705796539,51.19072452814548,50.78005682277791,
Any Man Of Mine/ Whose Bed Have Your Boots Been Under,1995,2005,10,1980,15, ,0.9386384378030975,2.4227535213379618E-5,0.008751509951545574,0.0033992096605180455,0.0013706805290967608,0.057063475521727754,0.25902127681957016,0.026282278501837168,0.4959187800774777,0.9265011501685748,23.415236163715942,11.911684262314218,36.494970255742004,39.93037011505612,31.514093838409643,27.092685931163505,15.378006734891995,73.9259083098887,58.8063983466277,10.528712067403632,39.08337743027031,44.81598216854595,54.50540838722473,66.66538347539745,94.62241810073309,99.58387155489031,93.23127610492908,70.31376499217168,70.08040003334168,49.62270295525841,48.36125099655258,59.59897674109199,53.328187343148066,29.555338512594517,10.034631309619867,10.5824695754241,
Any Time Any Place/And On And On,1994,2006,12,2008,14, ,0.0,1.5923332088853485E-8,1.0513688085660699E-19,4.592741992017395,9.23825548597618E-8,0.007769936296995832,7.186627560419703E-8,0.005676906314071603,1.8271951680782526E-4,0.2948585642904489,18.292820867317488,34.25340290028314,17.180073633967403,11.927817220298245,5.001416389855638,18.160578287033754,7.567588832173701,32.5939886291071,61.95203830321261,3.20193281024406,15.998368192471192,20.483071083921562,27.38657506149088,43.66953638164293,59.834382139640304,45.93866959008459,61.9599961169637,54.50348078702445,59.547204940310316,33.98485625255619,31.445261111918413,55.99394302971209,21.422836637685595,22.02151684103461,4.972286451573436,9.809976975404364,
Anyone Else,1999,2004,5,2004,5, ,0.01613741323431359,4.902995469430687E-5,0.0,0.10250365361537166,0.2646353860126497,0.6496898553819592,0.5790331285184369,1.1576604660000158,0.05254199508598458,0.9502203156755098,29.53653502748639,26.139277245866037,31.180949461223776,25.768961293355442,23.128382523954567,41.505444383624415,24.122939770306782,51.91099150974968,58.72974685617075,18.81603522188408,28.94272561753497,37.73304496913394,45.553209062485266,86.80502397778017,128.01183047453122,72.76446887383216,84.63812641046789,62.898026445452565,43.54423586670144,38.54883865938516,57.665604815575314,70.10244588108105,32.23823008650447,46.72597163968623,24.060151298629577,20.651383621190735,
Anything,1996,2006,10,1980,16, ,8.527924784897105E-5,1.5318707531477804E-6,4.957999087614061E-6,2.1425091473558475,0.18031140314573202,0.005711760515807888,0.0,0.4399077100485219,0.766900967970619,0.5702859409088251,27.82672614187291,33.61349746096388,32.58354818989034,12.12402930489178,11.658148846285494,18.136206667513175,16.414721575679813,32.743695034738856,47.03377121808864,6.54293135321208,31.622563097870824,30.435024504306103,19.424587758416454,37.91537087708549,49.412236404684315,43.672672544175235,52.82775702440701,50.3098252773577,29.833274666327576,21.98563118622535,37.268637787607815,43.0396455475774,7.343394862739023,14.254707529893075,8.60118571437148,9.693204757378586,
Anything,2002,2007,5,2007,5, ,2.638697944966812,1.5069046464677509E-9,2.814611168137094,0.0,1.3121722170641738E-6,0.032091669045248516,3.2838159849088413,0.05197342970738098,0.0335016701159773,0.11420331501463817,17.595377401531636,25.170091587212514,22.405537601268932,31.70763711462545,5.8070569338428655,25.113846559424367,24.887397791064704,63.22729020139505,67.04882558217757,24.383395420308723,43.7403861643799,31.629614033907234,73.99760853028941,72.78500423909756,72.34746763084557,51.40992590049563,88.85776571369044,97.94759458972716,83.39888152593957,42.117421915609775,33.37733156079034,54.66750353841582,15.664796369158326,15.644452352396979,28.564458317028947,10.109660108078737,
Anything,1994,2004,10,1980,14, ,1.747128609898562E-4,0.0,0.0,0.015447646225031439,0.05204843410250832,0.00846564309244871,0.26251278315647414,0.0020975523782407707,0.9361665177701542,0.13718775089356655,6.890518356151895,2.0974836742973437,4.586056607466894,12.027637964824702,4.770825857429673,1.8219325608445476,5.745102284780784,12.231490928328764,21.30283391981955,2.8267162421879504,6.305618802684711,12.463775783933052,8.177667045021535,6.961213405475834,26.16322422995708,14.123110820927947,20.330912825616142,12.986560495916255,15.431000452346813,14.522126838134824,9.672388186425765,12.81386553620491,9.362812518460357,4.942479149110001,5.028502669866647,0.0,
Anything At All,1992,2005,13,1980,12, ,0.0,2.0833205233076466E-8,0.15372203267996573,5.426758186515383E-8,0.09906938051168811,0.02585310178582285,1.234991519184185,1.0788739355319457,0.7826546186068308,2.113844897754879,13.098202822535638,19.09917694639045,6.635308011035056,14.068784078104436,20.198460862329043,5.305087092813048,6.035870515147372,26.245729303940106,34.831941930952574,5.24306587955581,18.217886683631065,25.28840499243965,17.951065838509436,22.29329670236661,24.478507046967334,44.55030102056686,33.556910654502474,17.79557250716875,20.11423709469623,18.009210641207815,15.660882691610944,29.322117837401965,7.653186205731902,7.0154174838709045,7.2753195796629315,1.6905225368806014,
Anything But Down,1999,2005,6,2001,2, ,0.0369682779374103,0.09005704701316598,8.506949929987091E-16,2.625923012025929E-4,6.224768410757806E-6,0.06378479164894119,1.2006196556646115E-6,0.03513124641289173,3.064139267470504,0.3059520845473849,25.984030304154565,23.586059976238715,16.14352712595368,45.20731925294421,21.608693595486574,46.533838739838956,33.88870453580642,34.951927033669556,52.80186366252565,23.45087397845359,14.453894015818006,57.87296335767307,47.174007264345114,29.974869492566263,51.22373138204051,72.38591671245587,60.75193350856442,39.37734365570554,29.252106713733788,44.535853509913444,37.59135898965064,41.56030255571285,39.535269854201594,53.686100865099135,32.095348396494,25.421748003799056,
Anything But Mine,2005,1998,7,1983,22, ,1.0527316647236308E-8,1.348974213106664E-8,8.854990804581287E-5,7.991682724382748E-6,0.36423031965190517,0.8572635643410684,2.4781954839576117,1.7768091594179904,0.7389346405905745,5.865240227001507,33.816284708111546,42.66503806091033,17.911345722199385,20.453594249717977,20.877118838052116,38.37657053018499,38.93974292569242,16.85285575700263,71.50116389805929,58.55492555719981,35.26856573061269,32.402391188241296,32.7441228629301,50.79630633605702,64.17865920913505,54.295841751094564,59.24918968751209,50.10313164633452,33.222875581510856,46.050998528364616,56.833997346048136,62.64742716568475,39.68657960549005,66.94658169948114,24.518933228244467,15.238203889688513,
Anything Could Happen,2012,2013,1,1984,28, ,0.0,0.8763292227160899,0.10246534975901166,0.8979166977525179,3.1764427545888877E-9,1.8423992353534702,1.517881399592527,0.9839301710889101,2.298138513663627,2.557704524535754,17.047275082101745,13.957359312312274,8.148489842399364,20.252983546415678,6.97340447901474,9.769782590417215,28.849475993639818,37.462192613931705,45.46963389473998,10.252152065077922,16.30231379953343,29.204094080540106,29.122208953563955,30.78604508501032,52.40499961503365,33.531839781445356,30.92224358898038,34.42280531554258,35.47031049134074,41.09945253760915,43.61180181071251,38.99758189758994,22.433274489174213,60.82863304515829,16.4253669579185,14.011698119212147,
Anything I Want,1990,2003,13,2003,13, ,6.794797768724781E-7,2.7642782863134766E-4,1.4986188013410549,1.919025731334493E-4,1.1643152202605655E-8,0.03372340330026414,0.06609593375851723,0.02434218372295815,0.09126288550405938,1.792113603632014,27.377752639784042,43.30063583702527,13.842839712930868,20.84351039754755,21.692851190529012,36.2157447835005,11.571055657050822,41.83070293038753,53.91637925753001,11.430251535842421,22.57207824550904,27.199772830145168,27.054043906533522,76.22882203432295,70.46539047360838,54.7196917293921,60.33374983723038,50.95564671292908,31.552042798758123,32.12510456654178,35.344514615262334,61.436189025205536,23.356123105565477,21.245234976083637,16.58400521836934,8.94627157251852,
Anything Is Possible,1991,2004,13,1992,1, ,1.807387694091099E-13,1.202011603197937E-11,0.10875141395553112,7.876837055390932E-8,5.721163948269075E-5,0.023499172882309904,0.02706207269381708,0.21166296475032356,0.9049732089568271,3.9543985380638693,13.621138191771918,28.698647307062362,32.15331550916791,29.009120228610442,14.107358385956415,14.501897066769365,21.033225450680597,16.377828741804557,49.750183418452295,16.179393719966832,28.415591642078006,31.984388481102403,32.216911437425786,32.78800364931733,80.28524909308595,67.22298826625514,45.44513338832596,58.06101940294819,54.604379776295225,34.394774856873916,27.017311588554914,43.787231720089615,21.53349008870046,25.32644947238471,16.22674043061464,7.521737387404379,
Anything Like Me,2010,2004,6,2004,6, ,6.205772264728654E-5,8.212822458206125E-7,0.04069506451939457,1.3961256639992897E-5,0.29672064312960833,0.003212788336224703,0.009394193009934245,0.007982120446493279,2.6303303835821317,1.9753098770971569,33.54267867813712,31.083587801120185,30.638310118113864,22.397709252145127,26.67342475983981,34.96306633371799,26.968466653551168,30.62043612143321,71.45319371752579,41.03039255358215,80.84732105561297,64.45741842415146,94.91406023068838,84.83827487850402,172.85128384452878,114.89536305590353,112.56126128870758,84.97311724279903,55.5326582545718,75.93302247373389,99.38412188088559,80.2428876051716,57.28209294099796,83.56608808496294,45.77891250996845,28.575887216929587,
Anytime You Need A Friend,1994,2001,7,2001,7, ,0.002933086402117486,0.006072246752699011,0.010090020372161538,4.2426913561499605E-5,0.06033011548642418,2.1360837966525423,1.6909908471605146,0.8507441020191664,1.7475117828145261,5.121634004957708,20.405231604298763,12.589065962867515,21.66492661355476,9.548063464831316,9.182629239125287,12.535295911756752,10.905130416467575,30.110084400632733,25.579097856571607,3.228759973026941,22.66372966899192,55.496557308412996,19.91933056963796,21.153994681589914,33.88687829169106,10.761624550231872,33.34084376645708,22.164363880539714,24.51542824428462,18.949995509228565,13.398970955570965,32.23615277276295,19.82817717343904,20.497363170146578,3.242174062701949,7.3515254423507965,
Anyway,2007,2004,3,1980,27, ,0.04692929583931778,5.894942012208714E-5,0.07785007023778949,0.0,5.2156667573021764E-5,0.024068733470073347,0.008139541444062749,0.07910080606825011,0.9942772538523491,2.2104973576084106,16.87917594237139,27.938814426936993,21.81970307268219,19.108315039391233,8.33567728411946,18.993159721404638,5.068561725847447,17.383344188446305,37.84920472679197,7.235190652511341,20.1508762132759,17.780907095333163,34.20083882509734,37.24082357892826,58.69183070959355,33.08666867433762,45.22084522979625,52.66184389426988,29.282585091873123,24.749960570436095,34.17146923537168,48.28556263297658,32.96051562984513,29.632676487435837,21.070306565329254,5.108507481108557,
Anywhere,1999,2007,8,2007,8, ,1.4990838098488266E-17,2.5871147323309453E-9,6.569757492108671E-6,0.0,0.3680193386241671,0.6931966066609875,4.117232508277453,1.7241317195785557,4.545315753370383,0.3623714882780645,14.240405939244006,9.438100446145466,9.96214456825491,6.119956037089636,11.014086781356308,9.802192439049202,16.22478001136259,2.542582844418983,29.24176648400057,10.518601327665333,8.329686184413513,21.309154359084427,15.205199761168313,28.216303834709464,28.56627386748482,35.22606931385222,41.687224624620136,45.97702796766403,26.242058562172247,24.591904262549694,16.87719623187183,34.43028939913814,11.820406638231107,23.447482216941857,20.272171916184924,5.971543767321434,
Anywhere With You,2013,2004,9,2012,1, ,8.268426745758718E-12,9.140291476201823E-15,4.297498908164031E-20,5.211234942167285E-4,1.3126723873546654E-6,0.032098329829332445,1.0835961337785183E-4,0.022589600171475953,0.03269735466465464,0.5694993367569214,8.376797476482063,17.061046878535812,10.061327981876211,23.976844290634563,18.180245218084558,15.991338972753152,38.66140417818237,26.28010273471256,58.0070928686119,22.566219740935928,27.061463512209755,45.31461694253255,51.29133663976129,66.5769485558082,76.82935574547331,69.1578609057913,64.49682680227694,56.0422570970516,26.29893536326945,30.7666682809007,54.7929723055114,66.97746854018403,49.82871672924531,50.4822911662008,34.691593171036594,21.59640290081844,
Apologize,2007,2004,3,1980,27, ,0.0,3.93871462387128E-11,8.819505683265096E-5,9.945964692234348E-4,1.4224434270484387E-9,1.320436498876215,0.03476861301308439,0.0025380356331300737,1.4617216213534587,2.19917435421205,12.66290789086774,11.18669047244653,12.685789980545518,9.7116113957514,7.962959374716924,3.1095312698650326,15.903495170549373,15.405316947790572,33.95139503082345,5.595128435112883,14.183576795004157,17.879581257123974,11.31361567032982,25.177594600874713,51.77703405374121,23.479601335551823,43.84663728256016,33.981813478686014,27.693378420252973,31.598374772210576,25.05379316932976,48.216011665483286,27.540771046608466,21.95680970526132,19.13122437705952,3.920515000969589,
Applause,2013,2006,7,1995,18, ,0.0014665404942111352,1.70150488339121,0.006053621461690509,1.3817078007523333,1.1108513566930005E-10,0.031210459996906456,0.021397203944099177,0.31057433334069345,3.5175372676781835,1.2935889346823977,18.741334676489547,16.33864411649273,18.79825498805588,15.849175903374004,11.981132293111273,54.08518938059197,6.874169340956561,31.43905457486504,42.90600629988321,15.645970608494428,19.77816446486935,18.84723102898915,14.527473021936505,40.15618915841353,61.500001940009355,63.5111713064248,79.34025362991774,34.942346487940576,36.488808998620044,29.13619369935411,44.28042678828712,48.110868257711594,12.939797700050395,36.39441771464346,9.27240711402399,9.21433259542855,
Are U Still Down,1998,2004,6,1997,1, ,1.8331756176840112E-4,1.4611070621818898,0.001307582237199411,1.3815872792694277,0.5256894520298196,1.955982077682914,2.470557692845631,2.0206761578524217,3.7262929398199978,1.3018388128715623,60.034671547879945,50.72139890593355,35.90203703758034,47.68840028714757,41.71195705949909,58.351282642637344,56.116176462399885,86.86985617669306,102.60544597898749,17.032282815804873,40.66732149880455,69.72498799711285,87.09003334848902,107.70138979382732,149.9547233169376,116.93476486292982,130.06210866052913,79.71724129076615,52.57395006267757,72.25660334668927,55.46151527430247,76.31940991310762,27.01320150563362,56.46107622531953,17.675545915798473,26.39205715886516,
Are You Gonna Be My Girl,2004,2011,7,1980,24, ,0.023464647906355343,0.0,0.04671004214267369,8.802769259880863E-5,0.0,3.5817427370708277,0.0,0.015248796172155313,1.005524855651614,1.4326944975499392,6.1181094174208495,13.552419093233542,5.430420046649891,16.471237148505605,4.969746814904425,17.945773172476894,2.174677179562033,17.529396393781546,26.791300438150685,0.0,12.534664870357245,22.69146124228351,33.687950529723544,33.04115106855601,49.73530759435906,25.84038604949117,55.75487177379681,50.76185253595536,34.99925494826896,23.471907459837542,28.943477813794004,56.92036272457518,7.875746411718415,13.047551590455992,11.229873626294806,7.1365756516025565,
Are You Gonna Kiss Me Or Not,2011,2004,7,1980,31, ,0.009050821013292229,0.0,1.950655155236889E-8,2.808392043019397E-4,0.0,0.29469273277902996,0.14854541970782786,2.3351639832322637,1.148405118395154,4.0195126225654585,18.979881696211713,13.834735120166263,26.61574621385339,25.724443865087927,31.690979943619528,12.710404751965921,22.795904785313937,34.970110371514345,49.61861614685408,16.689768632843585,29.35019277038424,48.253350858276164,40.531428969841905,79.72143625964094,101.06070253128752,47.478746671584425,78.78254384176036,74.6520356831741,50.15316946490928,39.58078702062113,48.422923962817016,71.81226325184961,35.73431264645361,51.500265099366935,38.640639449669294,24.270178734502753,
Are You Happy Now?,2003,2004,1,1980,23, ,0.002933080988294418,0.7947035745777208,0.010089374897981495,5.0433831346427425E-8,0.0,0.003212788101546444,6.284956932918348E-7,0.00664157366285381,1.8131371263646354,2.113508786104443,20.698875396477693,30.052612900826677,7.333587631191755,14.588931166883132,2.544809652522378,16.06803557850874,5.363318938000211,25.00436360814316,46.6173694793744,8.356487507145475,10.29157645696627,14.762087595509238,39.678171878665076,42.0283010426759,58.72492440763438,42.92862118242557,57.96077400900674,30.477156611294767,24.99747852799686,22.119454245234568,25.929147388301327,38.49433245521831,13.585225101882795,26.71961410591788,6.09579291535347,6.56173495597134,
Are You Jimmy Ray?,1998,2006,8,1980,18, ,6.492784860263696E-10,0.24039783107202106,7.192109788733122E-12,2.9300228498004594E-6,4.197332080725196E-6,0.17370745748844973,0.002657231173358736,0.04114525190410313,0.9363053007965617,1.0211885219524348,20.595738815524353,13.28681373034799,3.1501070096975257,25.641801199868546,6.750802457757536,21.025107131068467,17.809296815569358,18.84799867086679,39.90020283055002,9.531762218078585,14.525607372294264,20.02330087361327,41.84927761815953,45.65830590280526,53.909042632607935,53.71608380510725,59.32222800448191,32.81045605419148,24.78810635532553,39.245796632580365,37.06520160445712,49.57299355175255,27.891891331567642,17.550883773809172,2.401252564155338,5.3647295011203955,
Are You That Somebody?,1998,2006,8,1999,1, ,2.726370097295359E-37,5.504691560097144E-19,1.469917613877516E-4,2.7354966679484075E-7,2.665724297015621E-22,0.007639314536375183,1.3619029519678436,0.002500097164088169,1.2030181391608446E-5,0.29233152200962464,25.617413496759667,28.79383609125278,22.122895725635612,38.82201597358102,20.666199111856212,25.57854917737865,44.13336072243572,78.21577829836625,124.7956652233845,41.218395062100214,32.05405403210276,67.53216421681391,73.05496268558274,101.71752949768798,123.75534095200084,87.48931203804247,140.20544038909222,98.02598151340722,50.22546893134506,53.105001734549674,40.38908695928735,74.13586721407624,29.469327264439638,38.12962854326312,21.192617896989624,19.718207727924696,
Area Codes,2001,1998,3,1995,6, ,0.046929295812710686,4.0082573730723054E-18,1.5764641102055212,8.451329830493444E-6,6.777016694961865E-29,0.06585516895642433,0.07200632292716534,0.23325737952555828,1.0087290363097243,3.108963777049625,70.24866532340383,51.599687036793824,33.953371531743585,98.86406463620204,44.87338091898947,120.39548752823829,40.64501720159089,136.84734853466972,214.3460308190972,93.84079982156071,46.29940836276914,116.677358824547,122.51954099032702,161.97223262361797,212.23116871192616,172.29552801509897,181.357347264182,146.04804540708415,88.9485660280572,111.6160646486539,153.1489234349838,139.68816030381916,87.72853395784949,115.98110995954568,75.57709493942338,47.09633972131109,
